Admin Graphql Api Id;Order Number;Billing Address Country;Billing Address First Name;Billing Address Last Name;Billing Address Province;Billing Address Zip;CITY;Currency;Customer Id;Invoice Date;Gateway;Product Id;Product Type;Variant Id;Quantity;Subtotal Price;Total Price Usd;Total Tax
gid://shopify/LineItem/2161403494478;7370; United States ;Klarrisa;Vecard;Illinois;69399.0;EVANSTON;USD;5639;2025-03-24 22:18:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2158040940622;5201; United States ;Anallise;Meenan;Florida;49714.0;MIAMI;USD;3146;2025-03-22 21:44:00;paypal;9058887749.0;Running Shoes;43149295813.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2155779555406;3351; United States ;Elwood;Joules;Florida;59038.0;NAPLES;USD;3036;2025-03-21 10:42:00;paypal;1380000000000.0;Running Shoes;12500000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2153043853390;1165; United States ;Aggi;Treswell;Pennsylvania;;PHILADELPHIA;USD;4892;2025-03-19 11:05:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;1129.13;1242.043;112.913
gid://shopify/LineItem/2154752737358;2569; United States ;Warde;De Meyer;Arizona;79864.0;PHOENIX;USD;3966;2025-03-20 15:09:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154019160142;2004; United States ;Britt;Tomaschke;New Jersey;41941.0;NEW BRUNSWICK;USD;6034;2025-03-19 22:51:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2151998783566;568; United States ;Hillard;Ast;Texas;;DALLAS;USD;5736;2025-03-18 15:44:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;683.13;751.443;68.313
gid://shopify/LineItem/2154614227022;2417; United States ;Clayson;Medmore;Ohio;35117.0;AKRON;USD;5673;2025-03-20 13:10:00;paypal;6870669573.0;Running Shoes;23268257989.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2154695524430;2502; United States ;Daron;Hefforde;Texas;27362.0;SAN ANTONIO;USD;3411;2025-03-20 14:20:00;paypal;9058889925.0;Running Shoes;43149334149.0;1;531.93;585.123;53.193
gid://shopify/LineItem/2157034864718;4270; United States ;Todd;Pllu;California;11576.0;ORANGE;USD;3954;2025-03-22 09:01:00;paypal;6964678277.0;Running Shoes;24039300677.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2153147138126;1263; United States ;Heywood;Stoffer;Maryland;20183.0;baltimore;USD;4490;2025-03-19 12:13:00;paypal;6689478149.0;Running Shoes;22464301381.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2151502676046;143; United States ;Barnaby;Northcott;New York;56930.0;NEW HYDE PARK;USD;5311;2025-03-18 10:07:00;paypal;6689478149.0;Running Shoes;22464301381.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2161013948494;7086; United States ;Aile;Bouskill;California;;SIMI VALLEY;USD;726;2025-03-24 17:15:00;paypal;6689478149.0;Running Shoes;22464301381.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2152964390990;1083; United States ;Lucien;Dahlberg;Texas;16421.0;HOUSTON;USD;5302;2025-03-19 10:01:00;paypal;6137292741.0;Running Shoes;19946452229.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152917401678;1037; United States ;Debor;Pallent;New York;5852.0;SYRACUSE;USD;5650;2025-03-19 09:14:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154749100110;2567; United States ;Bondon;Dobbinson;Tennessee;72053.0;NASHVILLE;USD;5824;2025-03-20 15:06:00;paypal;1780000000000.0;Running Shoes;17600000000000.0;1;733.13;806.443;73.313
gid://shopify/LineItem/2160730079310;6870; United States ;Kim;Fere;Texas;38029.0;el paso;USD;1980;2025-03-24 14:16:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154103832654;2042; United States ;Milissent;Beardwood;Virginia;78087.0;NORFOLK;USD;1837;2025-03-20 00:28:00;paypal;6689477957.0;Running Shoes;22464300293.0;1;505.13;555.643;50.513
gid://shopify/LineItem/2151640236110;293; United States ;Melany;Newart;South Carolina;25447.0;GREENVILLE;USD;330;2025-03-18 11:54:00;paypal;6442802437.0;Running Shoes;21306268549.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2159450423374;5943; United States ;Lincoln;Beneyto;New York;1050.0;NEW YORK CITY;USD;353;2025-03-23 18:38:00;paypal;6442802437.0;Running Shoes;21306268549.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2152025489486;586; United States ;Meggy;Manuele;Utah;90319.0;SALT LAKE CITY;USD;3115;2025-03-18 16:04:00;paypal;6442802437.0;Running Shoes;21306268549.0;1;458.13;503.943;45.813
gid://shopify/LineItem/2155888214094;3460; United States ;Camile;McCrann;Nebraska;25231.0;OMAHA;USD;3488;2025-03-21 12:19:00;paypal;5886651461.0;Running Shoes;18827886661.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2158119518286;5242; United States ;Zitella;Matten;New York;80503.0;SYRACUSE;USD;5870;2025-03-22 22:42:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;655.13;720.643;65.513
gid://shopify/LineItem/2157158596686;4445; United States ;Conway;Bradder;Colorado;86248.0;pueblo;USD;4194;2025-03-22 10:56:00;paypal;6716408581.0;Running Shoes;22576485637.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2157481197646;4758; United States ;Garrott;Pearsall;North Carolina;;GREENSBORO;USD;1366;2025-03-22 14:55:00;paypal;6716408581.0;Running Shoes;22576485637.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2153501196366;1561; United States ;Leta;Millberg;California;12707.0;SAN JOSE;USD;2855;2025-03-19 16:03:00;paypal;2340000000000.0;Running Shoes;21100000000000.0;1;587.93;646.723;58.793
gid://shopify/LineItem/2153173942350;1294; United States ;Cooper;Ick;Delaware;16530.0;WILMINGTON;USD;2723;2025-03-19 12:30:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2153743941710;1816; United States ;Etienne;Bucktrout;Texas;78701.0;EL PASO;USD;5781;2025-03-19 19:06:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2156279332942;3788; United States ;Valentia;Chesney;California;;SALINAS;USD;154;2025-03-21 17:11:00;paypal;7489792325.0;Running Shoes;27618275845.0;1;507.13;557.843;50.713
gid://shopify/LineItem/2158833926222;5525; United States ;Agnes;Gove;Florida;;PENSACOLA;USD;2571;2025-03-23 11:56:00;paypal;8624692613.0;Running Shoes;36980519749.0;1;531.93;585.123;53.193
gid://shopify/LineItem/2160909582414;6999; United States ;Fawne;Seyers;Florida;81163.0;KISSIMMEE;USD;1007;2025-03-24 16:08:00;paypal;8624692613.0;Running Shoes;36980519749.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154474766414;2267; United States ;Jonell;Peyzer;California;62502.0;SACRAMENTO;USD;1491;2025-03-20 11:16:00;paypal;6442800325.0;Running Shoes;21306251205.0;1;555.13;610.643;55.513
gid://shopify/LineItem/2154089840718;2038; United States ;Margaret;Gillam;California;71366.0;oakland;USD;3786;2025-03-20 00:08:00;paypal;6442800197.0;Running Shoes;21306250053.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2161260068942;7292; United States ;Tracy;Longmate;California;12961.0;san diego;USD;6217;2025-03-24 20:34:00;paypal;6442800197.0;Running Shoes;21306250053.0;1;555.13;610.643;55.513
gid://shopify/LineItem/2159390654542;5908; United States ;Nonna;Besant;District of Columbia;;WASHINGTON;USD;3607;2025-03-23 17:53:00;paypal;9058887749.0;Running Shoes;43149296325.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160454467662;6618; United States ;Audrey;Bashford;Massachusetts;17733.0;BOSTON;USD;1880;2025-03-24 11:30:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2160251600974;6403; United States ;Scarface;Bourchier;Texas;42575.0;BEAUMONT;USD;1046;2025-03-24 09:16:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;507.13;557.843;50.713
gid://shopify/LineItem/2152611840078;947; United States ;Royce;Jeynes;Florida;17770.0;DELRAY BEACH;USD;2902;2025-03-19 00:02:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;744.73;819.203;74.473
gid://shopify/LineItem/2153704783950;1769; United States ;Killy;Bounde;Ohio;66711.0;DAYTON;USD;2400;2025-03-19 18:36:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2153119973454;1243; United States ;Dulcine;Hankard;Texas;47121.0;FORT WORTH;USD;2909;2025-03-19 11:56:00;paypal;6689477957.0;Running Shoes;22464298693.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2157629112398;4872; United States ;Karel;Conigsby;Virginia;8464.0;FAIRFAX;USD;3777;2025-03-22 16:39:00;paypal;6689477957.0;Running Shoes;22464298693.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2158759706702;5481; United States ;Al;Witheridge;Indiana;65862.0;indianapolis;USD;4194;2025-03-23 11:08:00;paypal;6689477957.0;Running Shoes;22464298693.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2154367221838;2125; United States ;Val;Roberti;Florida;;MIAMI;USD;6191;2025-03-20 09:12:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154623565902;2426; United States ;Norine;Newburn;Florida;79892.0;SAINT PETERSBURG;USD;1136;2025-03-20 13:16:00;paypal;5886651461.0;Running Shoes;18827886597.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2159365161038;5887; United States ;Cordi;Boots;Colorado;75295.0;FORT COLLINS;USD;5733;2025-03-23 17:36:00;paypal;8624688581.0;Running Shoes;36980482053.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2155719983182;3289; United States ;Garold;Turpin;Florida;7096.0;BOYNTON BEACH;USD;4391;2025-03-21 09:46:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;497.63;547.393;49.763
gid://shopify/LineItem/2160676339790;6816; United States ;Ophelie;Bakes;Virginia;34633.0;ALEXANDRIA;USD;3926;2025-03-24 13:43:00;paypal;6442799621.0;Running Shoes;21306244997.0;1;565.13;621.643;56.513
gid://shopify/LineItem/2160674209870;6812; United States ;Hilary;Joney;New York;54125.0;BUFFALO;USD;6057;2025-03-24 13:42:00;paypal;6442799621.0;Running Shoes;21306244997.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2160904241230;6997; United States ;Nessie;Outlaw;Pennsylvania;65239.0;BETHLEHEM;USD;764;2025-03-24 16:04:00;paypal;6442799621.0;Running Shoes;21306244997.0;1;539.93;593.923;53.993
gid://shopify/LineItem/2153186852942;1306; United States ;Brynne;Conklin;Washington;87401.0;kent;USD;382;2025-03-19 12:39:00;paypal;6442800645.0;Running Shoes;21306255493.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160256417870;6413; United States ;Gabriello;Borel;Texas;82081.0;EL PASO;USD;6012;2025-03-24 09:22:00;paypal;6442800645.0;Running Shoes;21306255493.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2161171857486;7208; United States ;Pate;Van Eeden;District of Columbia;44967.0;WASHINGTON;USD;3918;2025-03-24 19:21:00;paypal;6442800645.0;Running Shoes;21306255493.0;1;613.13;674.443;61.313
gid://shopify/LineItem/2151859060814;473; United States ;Dalia;Salvatore;North Carolina;19532.0;CHARLOTTE;USD;2743;2025-03-18 14:17:00;paypal;8624692485.0;Running Shoes;36980518405.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157019725902;4240; United States ;Alexandr;Moodycliffe;Pennsylvania;36.0;PITTSBURGH;USD;1197;2025-03-22 08:40:00;paypal;8624692485.0;Running Shoes;36980518405.0;1;713.13;784.443;71.313
gid://shopify/LineItem/2151163887694;11; United States ;Catharina;Mathieu;California;53968.0;GLENDALE;USD;5904;2025-03-18 00:38:00;paypal;6442800325.0;Running Shoes;21306250757.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2151538327630;192; United States ;Doroteya;Lygo;Oklahoma;88255.0;OKLAHOMA CITY;USD;5364;2025-03-18 10:40:00;paypal;7579165637.0;Running Shoes;28143555333.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154465919054;2256; United States ;Gelya;Gladwin;North Carolina;24022.0;CHARLOTTE;USD;1047;2025-03-20 11:07:00;paypal;7264610757.0;Running Shoes;26041103877.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2157111869518;4386; United States ;Kissiah;Arckoll;Michigan;22133.0;ANN ARBOR;USD;3703;2025-03-22 10:17:00;paypal;7264610757.0;Running Shoes;26041103877.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2156345065550;3830; United States ;Sharron;Caillou;Nevada;95169.0;CARSON CITY;USD;5360;2025-03-21 18:04:00;paypal;6442800709.0;Running Shoes;21306257861.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2152573599822;927; United States ;Latia;Birkwood;Texas;62906.0;ABILENE;USD;5545;2025-03-18 23:23:00;paypal;6442800709.0;Running Shoes;21306257861.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2156157272142;3680; United States ;Tiff;Lodden;Washington;24012.0;SEATTLE;USD;3096;2025-03-21 15:40:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2157906526286;5094; United States ;Felipe;Inett;New York;97666.0;elmira;USD;6374;2025-03-22 19:57:00;paypal;8624686981.0;Running Shoes;36980470661.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2159553413198;6013; United States ;Ansel;Churchard;Ohio;86047.0;YOUNGSTOWN;USD;4198;2025-03-23 20:01:00;paypal;8624686981.0;Running Shoes;36980470661.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2160742694990;6885; United States ;Josefa;Lindsey;Nevada;25075.0;las vegas;USD;4920;2025-03-24 14:24:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2151774978126;396; United States ;Erwin;Geake;New York;10273.0;new york city;USD;6475;2025-03-18 13:21:00;paypal;6870669573.0;Running Shoes;23268258053.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2160677584974;6818; United States ;Lionello;Limb;Florida;93499.0;ORLANDO;USD;6428;2025-03-24 13:44:00;paypal;6870669573.0;Running Shoes;23268258053.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2152824307790;980; United States ;Russ;Sizzey;Minnesota;25691.0;SAINT PAUL;USD;3373;2025-03-19 06:42:00;paypal;9058888645.0;Running Shoes;43149305733.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2153712812110;1779; United States ;Chris;Parkes;Arizona;20471.0;phoenix;USD;3774;2025-03-19 18:42:00;paypal;9058888645.0;Running Shoes;43149305733.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2160242196558;6383; United States ;Conant;Allin;Texas;88235.0;HOUSTON;USD;6383;2025-03-24 09:05:00;paypal;6964678277.0;Running Shoes;24039300741.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2154578706510;2383; United States ;Mile;Fripps;Pennsylvania;53217.0;HARRISBURG;USD;3186;2025-03-20 12:41:00;paypal;6689478149.0;Running Shoes;22464301445.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2159595651150;6038; United States ;Sanson;Bedbrough;Arizona;22158.0;TUCSON;USD;3800;2025-03-23 20:27:00;paypal;2340000000000.0;Running Shoes;21100000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2154373447758;2132; United States ;Andris;Aymerich;District of Columbia;90852.0;WASHINGTON;USD;4221;2025-03-20 09:20:00;paypal;6442802437.0;Running Shoes;21306268613.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2156915261518;4170; United States ;Katha;Sherington;District of Columbia;;washington;USD;6043;2025-03-22 05:34:00;paypal;6716408581.0;Running Shoes;22576485765.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160983933006;7067; United States ;Rudolph;Garrod;Massachusetts;68278.0;BOSTON;USD;2718;2025-03-24 16:53:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2155634294862;3225; United States ;Beatrix;Bartolic;Texas;97587.0;AUSTIN;USD;4089;2025-03-21 07:40:00;paypal;8624691653.0;Running Shoes;36980511941.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2161017421902;7088; United States ;Brodie;Kadd;Michigan;51410.0;GRAND RAPIDS;USD;834;2025-03-24 17:18:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2160963977294;7048; United States ;Kassi;Renouf;Pennsylvania;4092.0;LANCASTER;USD;6329;2025-03-24 16:41:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2157208797262;4502; United States ;Siusan;Petruskevich;New York;33994.0;BROOKLYN;USD;976;2025-03-22 11:33:00;paypal;9058889925.0;Running Shoes;43149334789.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2151194361934;23; United States ;Tyrone;Ogborne;Louisiana;;NEW ORLEANS;USD;4534;2025-03-18 01:22:00;paypal;6137292741.0;Running Shoes;19946451845.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2155203887182;3044; United States ;Glendon;Gerbl;Virginia;39858.0;HAMPTON;USD;2524;2025-03-20 21:19:00;paypal;8624688325.0;Running Shoes;36980478021.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2159915892814;6234; United States ;Malachi;Prinne;Texas;96026.0;midland;USD;5588;2025-03-24 00:19:00;paypal;8624688325.0;Running Shoes;36980478021.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2152110751822;652; United States ;Leigh;Boniface;California;16211.0;SAN JOSE;USD;2784;2025-03-18 16:59:00;paypal;8624688325.0;Running Shoes;36980478021.0;1;587.93;646.723;58.793
gid://shopify/LineItem/2157506101326;4777; United States ;Ivor;Dawidowicz;Ohio;60796.0;TOLEDO;USD;2921;2025-03-22 15:11:00;paypal;8624688325.0;Running Shoes;36980478021.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2160495820878;6667; United States ;Valentino;Lowers;Nevada;38071.0;LAS VEGAS;USD;2414;2025-03-24 11:56:00;paypal;8624688325.0;Running Shoes;36980478021.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2153577840718;1652; United States ;Gertrudis;Richold;Pennsylvania;66454.0;HARRISBURG;USD;2412;2025-03-19 16:57:00;paypal;6689477957.0;Running Shoes;22464298949.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2156715311182;4125; United States ;Madelin;Gethen;Texas;64982.0;WACO;USD;1343;2025-03-21 23:32:00;paypal;6689477957.0;Running Shoes;22464298949.0;1;650.33;715.363;65.033
gid://shopify/LineItem/2160347578446;6528; United States ;Eadie;McGraith;Washington;1338.0;YAKIMA;USD;2289;2025-03-24 10:32:00;paypal;6689477957.0;Running Shoes;22464298949.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2152280686670;749; United States ;Julietta;Cess;Oregon;40286.0;beaverton;USD;6163;2025-03-18 19:11:00;paypal;6964674693.0;Running Shoes;24039257029.0;1;507.13;557.843;50.713
gid://shopify/LineItem/2158139834446;5254; United States ;Eli;Toohey;Florida;38662.0;MIAMI BEACH;USD;2050;2025-03-22 22:59:00;paypal;6442799621.0;Running Shoes;21306245061.0;1;683.13;751.443;68.313
gid://shopify/LineItem/2158990426190;5639; United States ;Georgy;Whaplington;Idaho;;BOISE;USD;4222;2025-03-23 13:32:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;578.33;636.163;57.833
gid://shopify/LineItem/2151385694286;56; United States ;Riki;Dragge;Florida;85204.0;NAPLES;USD;1087;2025-03-18 07:54:00;paypal;8624692485.0;Running Shoes;36980518469.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157413204046;4703; United States ;Amandie;Oattes;Nevada;25989.0;RENO;USD;1759;2025-03-22 14:07:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;723.13;795.443;72.313
gid://shopify/LineItem/2158996258894;5642; United States ;Lucian;Dowyer;Alabama;29712.0;BIRMINGHAM;USD;958;2025-03-23 13:35:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2158856339534;5537; United States ;Luther;Boullin;Texas;50.0;EL PASO;USD;4313;2025-03-23 12:09:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151250690126;34; United States ;Reg;Doutch;California;14557.0;PASADENA;USD;3354;2025-03-18 03:28:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2158257242190;5300; United States ;Menard;Petschel;Florida;82182.0;VERO BEACH;USD;4459;2025-03-23 00:45:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2153041330254;1163; United States ;Amber;Stables;Minnesota;;SAINT PAUL;USD;3189;2025-03-19 11:03:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154542170190;2348; United States ;Haskel;Bonnor;New York;11952.0;ALBANY;USD;5266;2025-03-20 12:13:00;paypal;1780000000000.0;Running Shoes;17600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2156490457166;3968; United States ;Joycelin;Muff;Illinois;53091.0;PEORIA;USD;1705;2025-03-21 20:14:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157910327374;5095; United States ;Ethe;Mahony;California;86694.0;SACRAMENTO;USD;3308;2025-03-22 20:00:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2157050462286;4290; United States ;Keelia;Pool;California;99188.0;SACRAMENTO;USD;4571;2025-03-22 09:22:00;paypal;6689477957.0;Running Shoes;22464300613.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2160359178318;6538; United States ;Rodina;Lotte;New York;;BROOKLYN;USD;4381;2025-03-24 10:38:00;paypal;6442802437.0;Running Shoes;21306268677.0;1;821.13;903.243;82.113
gid://shopify/LineItem/2154661412942;2461; United States ;Enriqueta;New;Florida;15246.0;MIAMI;USD;172;2025-03-20 13:48:00;paypal;1380000000000.0;Running Shoes;12500000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2153558212686;1629; United States ;Mada;Turban;New York;27266.0;SYRACUSE;USD;2841;2025-03-19 16:44:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;712.73;784.003;71.273
gid://shopify/LineItem/2157074415694;4330; United States ;Ruddie;Amesbury;California;1573.0;BERKELEY;USD;6361;2025-03-22 09:45:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2157052133454;4293; United States ;Packston;Keymer;California;19013.0;REDWOOD CITY;USD;120;2025-03-22 09:24:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2154478501966;2270; United States ;Elihu;Donaway;Pennsylvania;72399.0;ALLENTOWN;USD;4503;2025-03-20 11:18:00;paypal;1380000000000.0;Running Shoes;12400000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2160180953166;6305; United States ;Graeme;Perring;Florida;8460.0;JACKSONVILLE;USD;4700;2025-03-24 07:55:00;paypal;1420000000000.0;Running Shoes;12600000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2152477163598;878; United States ;Ax;Hully;Florida;75780.0;SPRING HILL;USD;6391;2025-03-18 21:52:00;paypal;6870668613.0;Running Shoes;23268252293.0;1;618.33;680.163;61.833
gid://shopify/LineItem/2154772529230;2593; United States ;Rodrigo;Caraher;Pennsylvania;;PITTSBURGH;USD;5787;2025-03-20 15:23:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2155645239374;3234; United States ;Stanfield;Slewcock;District of Columbia;49697.0;washington;USD;1375;2025-03-21 08:00:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157481230414;4759; United States ;Janeta;Chellenham;California;81100.0;long beach;USD;5203;2025-03-22 14:55:00;paypal;6689478149.0;Running Shoes;22464300997.0;1;585.13;643.643;58.513
gid://shopify/LineItem/2152652603470;959; United States ;Loreen;Breffitt;California;47787.0;STOCKTON;USD;3865;2025-03-19 00:52:00;paypal;1780000000000.0;Running Shoes;17600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2153271492686;1383; United States ;Orbadiah;Hedan;Pennsylvania;98804.0;PHILADELPHIA;USD;2271;2025-03-19 13:37:00;paypal;6689477957.0;Running Shoes;22464299077.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2155071766606;2918; United States ;Celia;Cossam;Alabama;12885.0;BIRMINGHAM;USD;3748;2025-03-20 19:27:00;paypal;6689477957.0;Running Shoes;22464299077.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2153165160526;1283; United States ;Curt;Wheatland;South Carolina;93435.0;COLUMBIA;USD;1371;2025-03-19 12:24:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154052714574;2016; United States ;Wolf;O'Hollegan;New York;33505.0;ROCHESTER;USD;33;2025-03-19 23:22:00;paypal;1430000000000.0;Running Shoes;12600000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2159549775950;6010; United States ;Hobard;Switland;California;;SACRAMENTO;USD;4670;2025-03-23 19:58:00;paypal;6442799621.0;Running Shoes;21306245125.0;1;585.13;643.643;58.513
gid://shopify/LineItem/2156182601806;3702; United States ;Esme;Footitt;Pennsylvania;3951.0;HARRISBURG;USD;1088;2025-03-21 15:59:00;paypal;6964674693.0;Running Shoes;24039257093.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2159683043406;6097; United States ;Happy;Stiegars;California;;SAN DIEGO;USD;1271;2025-03-23 21:16:00;paypal;150000000000.0;Running Shoes;1470000000000.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2154651287630;2451; United States ;Kendra;Odgaard;Alabama;27920.0;MOBILE;USD;3286;2025-03-20 13:39:00;paypal;6442800645.0;Running Shoes;21306255685.0;1;653.13;718.443;65.313
gid://shopify/LineItem/2153413443662;1496; United States ;Hughie;Fairhead;Florida;2135.0;sarasota;USD;1066;2025-03-19 15:06:00;paypal;8624692485.0;Running Shoes;36980518533.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2153209036878;1322; United States ;Inness;Basillon;Virginia;71870.0;STERLING;USD;5785;2025-03-19 12:53:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2155071635534;2915; United States ;Penelope;Onians;Connecticut;16204.0;NORWALK;USD;3420;2025-03-20 19:26:00;paypal;1410000000000.0;Running Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2157189922894;4479; United States ;Sven;Colbrun;North Carolina;87974.0;DURHAM;USD;5717;2025-03-22 11:18:00;paypal;2350000000000.0;Running Shoes;21100000000000.0;1;509.53;560.483;50.953
